Nome_Serie,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR150_1_30UXE_x627655_y5981075,,,,,53.95048361469563,-1.0353033960105904,EPSG:32631,,,,,53.95048361469563,-1.0353033960105904,30UXE,EPSG:32630
EMSR150_1_30UXE_x627655_y5983635,,,,,53.973479284873925,-1.034221388024276,EPSG:32631,,,,,53.973479284873925,-1.034221388024276,30UXE,EPSG:32630
EMSR150_1_30UXE_x627655_y5986195,,,,,53.99647485159408,-1.033137871686525,EPSG:32631,,,,,53.99647485159408,-1.033137871686525,30UXE,EPSG:32630
EMSR150_1_30UXE_x627655_y5988755,,,,,54.01947031485073,-1.0320528441568435,EPSG:32631,,,,,54.01947031485073,-1.0320528441568435,30UXE,EPSG:32630
EMSR150_1_30UXE_x630215_y5975955,,,,,53.9038489338247,-0.9985212351823995,EPSG:32631,,,,,53.9038489338247,-0.9985212351823995,30UXE,EPSG:32630
EMSR150_1_30UXE_x630215_y5978515,,,,,53.92684427177568,-0.997420859876892,EPSG:32631,,,,,53.92684427177568,-0.997420859876892,30UXE,EPSG:32630
EMSR150_1_30UXE_x630215_y5981075,,,,,53.94983950568828,-0.9963189521671286,EPSG:32631,,,,,53.94983950568828,-0.9963189521671286,30UXE,EPSG:32630
EMSR150_1_30UXE_x630215_y5983635,,,,,53.972834635556055,-0.9952155091714,EPSG:32631,,,,,53.972834635556055,-0.9952155091714,30UXE,EPSG:32630
EMSR150_1_30UXE_x630215_y5986195,,,,,53.99582966137254,-0.9941105280006182,EPSG:32631,,,,,53.99582966137254,-0.9941105280006182,30UXE,EPSG:32630
EMSR150_1_30UXE_x630215_y5988755,,,,,54.01882458313117,-0.993004005758291,EPSG:32631,,,,,54.01882458313117,-0.993004005758291,30UXE,EPSG:32630
EMSR150_1_30UXE_x632775_y5975955,,,,,53.90319328044683,-0.9595811016388848,EPSG:32631,,,,,53.90319328044683,-0.9595811016388848,30UXE,EPSG:32630
EMSR150_1_30UXE_x632775_y5978515,,,,,53.92618806870374,-0.9584593536781152,EPSG:32631,,,,,53.92618806870374,-0.9584593536781152,30UXE,EPSG:32630
EMSR150_1_30UXE_x632775_y5983635,,,,,53.97217733128761,-0.956211168492343,EPSG:32631,,,,,53.97217733128761,-0.956211168492343,30UXE,EPSG:32630
EMSR150_1_30UXE_x632775_y5986195,,,,,53.995171805599256,-0.9550847253850197,EPSG:32631,,,,,53.995171805599256,-0.9550847253850197,30UXE,EPSG:32630
EMSR150_1_30UXE_x632775_y5988755,,,,,54.01816617524715,-0.953956711333963,EPSG:32631,,,,,54.01816617524715,-0.953956711333963,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5956625,,2014-11-24,,,53.73375810116208,-1.2326712815391836,EPSG:32631,,,,,53.73375810116208,-1.2326712815391836,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5959185,,2014-11-24,,,53.75675719141518,-1.2317056221670928,EPSG:32631,,,,,53.75675719141518,-1.2317056221670928,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5961745,,2014-11-24,,,53.77975618090956,-1.2307386226362511,EPSG:32631,,,,,53.77975618090956,-1.2307386226362511,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5964305,,2014-11-24,,,53.80275506964517,-1.2297702804385608,EPSG:32631,,,,,53.80275506964517,-1.2297702804385608,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5966865,,2014-11-24,,,53.82575385762195,-1.2288005930595272,EPSG:32631,,,,,53.82575385762195,-1.2288005930595272,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5969425,,2014-11-24,,,53.84875254483983,-1.2278295579782383,EPSG:32631,,,,,53.84875254483983,-1.2278295579782383,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5956625,,2014-11-24,,,53.73317965170799,-1.1938832026358632,EPSG:32631,,,,,53.73317965170799,-1.1938832026358632,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5959185,,2014-11-24,,,53.75617825784161,-1.1928963774634125,EPSG:32631,,,,,53.75617825784161,-1.1928963774634125,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5961745,,2014-11-24,,,53.77917676268916,-1.1919081828035996,EPSG:32631,,,,,53.77917676268916,-1.1919081828035996,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5964305,,2014-11-24,,,53.802175166249576,-1.1909186160935668,EPSG:32631,,,,,53.802175166249576,-1.1909186160935668,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5966865,,2014-11-24,,,53.82517346852173,-1.1899276747639231,EPSG:32631,,,,,53.82517346852173,-1.1899276747639231,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5969425,,2014-11-24,,,53.848171669504566,-1.1889353562387188,EPSG:32631,,,,,53.848171669504566,-1.1889353562387188,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5956625,,2014-11-24,,,53.73258865343977,-1.1550964906624808,EPSG:32631,,,,,53.73258865343977,-1.1550964906624808,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5959185,,2014-11-24,,,53.75558676496524,-1.1540885022460092,EPSG:32631,,,,,53.75558676496524,-1.1540885022460092,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5961745,,2014-11-24,,,53.77858477466589,-1.1530791150200768,EPSG:32631,,,,,53.77858477466589,-1.1530791150200768,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5964305,,2014-11-24,,,53.80158268253961,-1.1520683263670912,EPSG:32631,,,,,53.80158268253961,-1.1520683263670912,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5966865,,2014-11-24,,,53.82458048858424,-1.1510561336627836,EPSG:32631,,,,,53.82458048858424,-1.1510561336627836,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5969425,,2014-11-24,,,53.847578192797656,-1.1500425342761849,EPSG:32631,,,,,53.847578192797656,-1.1500425342761849,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5959185,,2014-11-24,,,53.75498271378636,-1.1152820258369545,EPSG:32631,,,,,53.75498271378636,-1.1152820258369545,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5961745,,,,,53.777980217841765,-1.1142514486624973,EPSG:32631,,,,,53.777980217841765,-1.1142514486624973,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5964305,,,,,53.80097761951904,-1.113219440690825,EPSG:32631,,,,,53.80097761951904,-1.113219440690825,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5966865,,,,,53.82397491881496,-1.1121859992428125,EPSG:32631,,,,,53.82397491881496,-1.1121859992428125,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5969425,,,,,53.84697211572631,-1.1111511216325,EPSG:32631,,,,,53.84697211572631,-1.1111511216325,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5959185,,,,,53.754366105326426,-1.0764769775516718,EPSG:32631,,,,,53.754366105326426,-1.0764769775516718,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5961745,,,,,53.77736309324001,-1.075425213100995,EPSG:32631,,,,,53.77736309324001,-1.075425213100995,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5964305,,,,,53.800359978212846,-1.0743719884897576,EPSG:32631,,,,,53.800359978212846,-1.0743719884897576,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5966865,,,,,53.82335676024064,-1.0733173009839998,EPSG:32631,,,,,53.82335676024064,-1.0733173009839998,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5969425,,,,,53.84635343931907,-1.072261147842788,EPSG:32631,,,,,53.84635343931907,-1.072261147842788,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5971985,,,,,53.86935001544381,-1.0712035263181887,EPSG:32631,,,,,53.86935001544381,-1.0712035263181887,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5959185,,,,,53.75373694062807,-1.0376733866987866,EPSG:32631,,,,,53.75373694062807,-1.0376733866987866,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5961745,,,,,53.77673340190504,-1.0366004376988938,EPSG:32631,,,,,53.77673340190504,-1.0366004376988938,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5964305,,,,,53.79972975966726,-1.0355259991820478,EPSG:32631,,,,,53.79972975966726,-1.0355259991820478,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5966865,,,,,53.82272601390931,-1.0344500683594755,EPSG:32631,,,,,53.82272601390931,-1.0344500683594755,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5969425,,,,,53.84572216462577,-1.0333726424352911,EPSG:32631,,,,,53.84572216462577,-1.0333726424352911,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5971985,,,,,53.86871821181118,-1.0322937186064718,EPSG:32631,,,,,53.86871821181118,-1.0322937186064718,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5959185,,,,,53.753095220755085,-0.998871282579997,EPSG:32631,,,,,53.753095220755085,-0.998871282579997,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5961745,,,,,53.77609114490249,-0.997777151812565,EPSG:32631,,,,,53.77609114490249,-0.997777151812565,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5964305,,,,,53.79908696494974,-0.9966815021788776,EPSG:32631,,,,,53.79908696494974,-0.9966815021788776,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5966865,,,,,53.82208268089027,-0.9955843308353748,EPSG:32631,,,,,53.82208268089027,-0.9955843308353748,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5969425,,,,,53.84507829271755,-0.994485634931238,EPSG:32631,,,,,53.84507829271755,-0.994485634931238,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5971985,,,,,53.868073800424966,-0.9933854116083768,EPSG:32631,,,,,53.868073800424966,-0.9933854116083768,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5959185,,,,,53.7524409467924,-0.9600706944899292,EPSG:32631,,,,,53.7524409467924,-0.9600706944899292,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5961745,,,,,53.77543632331915,-0.9589553847912856,EPSG:32631,,,,,53.77543632331915,-0.9589553847912856,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5964305,,,,,53.79843159514896,-0.9578385268843166,EPSG:32631,,,,,53.79843159514896,-0.9578385268843166,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5966865,,,,,53.82142676227411,-0.9567201178706928,EPSG:32631,,,,,53.82142676227411,-0.9567201178706928,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5969425,,,,,53.84442182468688,-0.9556001548446929,EPSG:32631,,,,,53.84442182468688,-0.9556001548446929,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5971985,,,,,53.8674167823795,-0.954478634893178,EPSG:32631,,,,,53.8674167823795,-0.954478634893178,30UXE,EPSG:32630
EMSR150_3_30UWE_x560385_y5967625,,,,2015-01-30,53.84200101894066,-2.062869774595001,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x562945_y5967625,,,,2015-01-30,53.84169086755551,-2.023968096003188,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x562945_y5970185,,,,2015-01-30,53.86469715870986,-2.023432628769259,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x562945_y5972745,,,,2015-01-30,53.88770335745577,-2.0228964164658825,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x562945_y5975305,,,,2015-01-30,53.91070946380941,-2.022359457693482,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x562945_y5977865,,,,2015-01-30,53.93371547778702,-2.021821751048897,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x565505_y5967625,,,,2015-01-30,53.84136810576293,-1.9850671610842212,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x565505_y5970185,,,,2015-01-30,53.86437412637604,-1.9845103609200525,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x565505_y5972745,,,,2015-01-30,53.88738005428463,-1.9839527860174384,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x565505_y5975305,,,,2015-01-30,53.91038588950427,-1.9833944349211103,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x565505_y5977865,,,,2015-01-30,53.933391632050665,-1.9828353061720785,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x565505_y5980425,,,,2015-01-30,53.95639728193947,-1.9822753983076111,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x565505_y5982985,,,,2015-01-30,53.97940283918642,-1.9817147098612335,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x565505_y5985545,,,,2015-01-30,54.00240830380727,-1.9811532393627065,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x568065_y5967625,,,,2015-01-30,53.84103273411096,-1.9461669994515296,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x568065_y5970185,,,,2015-01-30,53.86403847361757,-1.945588867808673,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x568065_y5972745,,,,2015-01-30,53.887044120112,-1.9450099317620864,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x568065_y5975305,,,,2015-01-30,53.910049673609294,-1.9444301898008236,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x568065_y5977865,,,,2015-01-30,53.93305513412447,-1.94384964041007,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x568065_y5980425,,,,2015-01-30,53.956060501672646,-1.943268282071133,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x568065_y5982985,,,,2015-01-30,53.97906577626891,-1.942686113261429,EPSG:32630,,,,,,,,
EMSR150_3_30UWE_x568065_y5985545,,,,2015-01-30,54.00207095792842,-1.942103132454469,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x555545_y5946415,,,,2015-01-30,53.65193270829596,-2.140320448806861,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x555545_y5948975,,,,2015-01-30,53.67494048180698,-2.1398520698057264,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x558105_y5946415,,,,2015-01-30,53.651648378250215,-2.101593089687433,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x558105_y5948975,,,,2015-01-30,53.67465591392222,-2.101103617642454,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x558105_y5951535,,,,2015-01-30,53.69766335757294,-2.10061346722768,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x558105_y5954095,,,,2015-01-30,53.720670709219206,-2.1001226371759047,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x558105_y5956655,,,,2015-01-30,53.743677968877975,-2.0996311262166905,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x558105_y5959215,,,,2015-01-30,53.766685136566174,-2.099138933076365,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x560665_y5946415,,,,2015-01-30,53.65135152393447,-2.062866407673272,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x560665_y5948975,,,,2015-01-30,53.67435881129446,-2.062355843848439,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x560665_y5951535,,,,2015-01-30,53.69736600636331,-2.06184457243434,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x560665_y5954095,,,,2015-01-30,53.72037310915732,-2.0613325921092183,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x560665_y5956655,,,,2015-01-30,53.74338011969291,-2.060819901547952,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x560665_y5959215,,,,2015-01-30,53.76638703798651,-2.060306499422041,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x560665_y5961775,,,,2015-01-30,53.78939386405459,-2.0597923843995987,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x560665_y5964335,,,,2015-01-30,53.81240059791367,-2.05927755514534,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x563225_y5946415,,,,2015-01-30,53.65104214584907,-2.0241404319294185,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x563225_y5948975,,,,2015-01-30,53.67404917442493,-2.02360877764313,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x563225_y5951535,,,,2015-01-30,53.69705611042839,-2.0230763865514603,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x563225_y5954095,,,,2015-01-30,53.72006295387525,-2.022543257278115,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x563225_y5956655,,,,2015-01-30,53.74306970478136,-2.0220093884432933,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x563225_y5959215,,,,2015-01-30,53.76607636316261,-2.021474778663681,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x563225_y5961775,,,,2015-01-30,53.789082929034905,-2.020939426552437,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x563225_y5964335,,,,2015-01-30,53.81208940241423,-2.020403330719181,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x565785_y5946415,,,,2015-01-30,53.650720244515526,-1.985415191617565,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x565785_y5948975,,,,2015-01-30,53.673727003836,-1.9848624482426211,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x565785_y5951535,,,,2015-01-30,53.69673367029147,-1.9843089388496735,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x565785_y5954095,,,,2015-01-30,53.71974024389718,-1.9837546620079003,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x565785_y5956655,,,,2015-01-30,53.74274672466839,-1.9831996162828376,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x565785_y5959215,,,,2015-01-30,53.76575311262044,-1.9826438002363649,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x565785_y5961775,,,,2015-01-30,53.78875940776865,-1.9820872124266973,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x565785_y5964335,,,,2015-01-30,53.81176561012843,-1.98152985140837,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x568345_y5946415,,,,2015-01-30,53.6503858204764,-1.9466907158959237,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x568345_y5951535,,,,2015-01-30,53.69639868649698,-1.9455422585961049,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x568345_y5954095,,,,2015-01-30,53.71940497976847,-1.944966835620367,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x568345_y5956655,,,,2015-01-30,53.74241117990032,-1.94439061444318,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x568345_y5959215,,,,2015-01-30,53.76541728690726,-1.9438135935716316,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x568345_y5961775,,,,2015-01-30,53.788423300804006,-1.943235771509002,EPSG:32630,,,,,,,,
EMSR150_4_30UWE_x568345_y5964335,,,,2015-01-30,53.8114292216054,-1.942657146754756,EPSG:32630,,,,,,,,
EMSR150_6_30UWE_x585495_y5946725,2014-11-16,,,2015-01-30,53.65060821868443,-1.6872023434429029,EPSG:32631,,,,,,,,
EMSR150_6_30UWE_x585495_y5949285,,,,2015-01-30,53.6736125428246,-1.686487162539346,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x594325_y5973415,2014-11-16,,,2015-01-30,53.88888907729054,-1.5453842380943046,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x594325_y5975975,2014-11-16,,,2015-01-30,53.91189110447012,-1.5445848790632155,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x594325_y5978535,2014-11-16,,,2015-01-30,53.93489303483263,-1.5437844068603837,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x594325_y5981095,2014-11-16,,,2015-01-30,53.95789486838566,-1.5429828193924415,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x594325_y5983655,2014-11-16,,,2015-01-30,53.980896605136834,-1.5421801145606582,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x594325_y5986215,2014-11-16,,,2015-01-30,54.003898245093815,-1.5413762902609218,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x596885_y5975975,2014-11-16,,,2015-01-30,53.91141251150744,-1.505625844160358,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x596885_y5978535,2014-11-16,,,2015-01-30,53.93441404046827,-1.5048039638523878,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x596885_y5981095,2014-11-16,,,2015-01-30,53.95741547217934,-1.5039809384840035,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x596885_y5983655,2014-11-16,,,2015-01-30,53.98041680664743,-1.503156765900496,EPSG:32631,,,,,,,,
EMSR150_7_30UWE_x596885_y5986215,2014-11-16,,,2015-01-30,54.00341804387931,-1.5023314439416298,EPSG:32631,,,,,,,,
EMSR150_7_30UXE_x601235_y5976075,,2014-11-24,,,53.91146877170445,-1.4393950554084805,EPSG:32631,,,,,53.91146877170445,-1.4393950554084805,30UXE,EPSG:32630
EMSR150_7_30UXE_x601235_y5978635,,2014-11-24,,,53.93446959048571,-1.4385367563414604,EPSG:32631,,,,,53.93446959048571,-1.4385367563414604,30UXE,EPSG:32630
EMSR150_7_30UXE_x601235_y5981195,,2014-11-24,,,53.9574703112427,-1.437677261510215,EPSG:32631,,,,,53.9574703112427,-1.437677261510215,30UXE,EPSG:32630
EMSR150_7_30UXE_x601235_y5983755,,2014-11-24,,,53.98047093398068,-1.436816568664729,EPSG:32631,,,,,53.98047093398068,-1.436816568664729,30UXE,EPSG:32630
EMSR150_7_30UXE_x601235_y5986315,,2014-11-24,,,54.00347145870491,-1.4359546755492207,EPSG:32631,,,,,54.00347145870491,-1.4359546755492207,30UXE,EPSG:32630
EMSR150_7_30UXE_x603795_y5976075,,2014-11-24,,,53.91095605693119,-1.4004383381915886,EPSG:32631,,,,,53.91095605693119,-1.4004383381915886,30UXE,EPSG:32630
